coding_id,token_id,family,term,kwic_line,doc_id,year,decade,genre,source,left,target,right,context
mgc0738,mg0794,ooh,oohing,19,669710,1989,1980,NEWS,CSMonitor,went well . Lots of ladies came . I heard them,oohing,and ahing about the library especially . Don ' t worry .,went well . Lots of ladies came . I heard them oohing and ahing about the library especially . Don ' t worry .
mgc0739,mg0501,boo,boos,38,486117,1918,1910,MAG,Nation,"of Clemenceau was , mentioned , and the hall burst into",boos,and hisses and catcalls . For the proletariat of France does not,"of Clemenceau was , mentioned , and the hall burst into boos and hisses and catcalls . For the proletariat of France does not"
mgc0740,mg0262,boo,booed,163,26430,2006,2000,FIC,Size14IsNotFat,"#not . See above , re : fear of being",booed,off the stage ) ? Or do I just laugh and say,"#not . See above , re : fear of being booed off the stage ) ? Or do I just laugh and say"
mgc0741,mg1023,shoo,shooed,53,44469,1999,1990,FIC,FantasySciFi,"Thanks , but no thanks . "" "" Still- "" I",shooed,her away with a hundred dollar tip . There was nothing wrong,"Thanks , but no thanks . "" "" Still- "" I shooed her away with a hundred dollar tip . There was nothing wrong"
mgc0742,mg1263,shoo,shoos,28,1038053,1945,1940,TV/MOV,Saratoga Trunk,tied to her apron strings . Mother 's useful . She,shoos,"the women away , and i let her . But when there","tied to her apron strings . Mother 's useful . She shoos the women away , and i let her . But when there"
mgc0743,mg0326,boo,booing,9,491505,1936,1930,MAG,SatEvePost,"are recruiting for Communism , fomenting strikes and jeering ,",booing,"and hissing the American flag . "" Maybe he 's counting on","are recruiting for Communism , fomenting strikes and jeering , booing and hissing the American flag . "" Maybe he 's counting on"
mgc0744,mg1241,shoo,shooing,53,5250164,2018,2010,FIC,Fan Fic,"about ready . "" Maxine gave Sam a quick hug before",shooing,her and Jake towards the bathroom down the hall . # Over,"about ready . "" Maxine gave Sam a quick hug before shooing her and Jake towards the bathroom down the hall . # Over"
mgc0745,mg0352,boo,booing,77,1041113,1949,1940,TV/MOV,All the King's Men,You 're scared . - Get out ! - They 're,booing,"me too . I built this for those dirty ... Thattaboy ,","You 're scared . - Get out ! - They 're booing me too . I built this for those dirty ... Thattaboy ,"
mgc0746,mg1256,shoo,shoos,47,219689,1923,1920,MAG,Time,"answer questions , the House once more resounded with boos and",shoos,. It is common knowledge that the gallant major looks like a,"answer questions , the House once more resounded with boos and shoos . It is common knowledge that the gallant major looks like a"
mgc0747,mg1009,shoo,shooed,88,39439,1995,1990,FIC,Ploughshares,". When Thrip tried to help load the parts , Marni",shooed,"him upstairs . "" There 's cool stuff on the walls ,",". When Thrip tried to help load the parts , Marni shooed him upstairs . "" There 's cool stuff on the walls ,"
mgc0748,mg0674,boo,boos,251,23973,1983,1980,FIC,Harpers,", Martin Isaac . "" There were cheers . A few",boos,". The fat guy had out a credit card , and was",", Martin Isaac . "" There were cheers . A few boos . The fat guy had out a credit card , and was"
mgc0749,mg0483,boo,booing,189,5223038,2011,2010,TV/MOV,Bob's Burgers,"Fair . All : Boo ! No , no , no",booing,". No booing mort . You know him , too . He","Fair . All : Boo ! No , no , no booing . No booing mort . You know him , too . He"
mgc0750,mg0237,boo,booed,97,5213030,2001,2000,TV/MOV,61*,#n't matter what the truth is . I still get,booed,for that . - What do you do ? You just get,#n't matter what the truth is . I still get booed for that . - What do you do ? You just get
mgc0751,mg0526,boo,boos,93,702196,1936,1930,NEWS,NYT-Reg,they lined up on the curbs . There were a few,boos,"for the Governor , but many more cheers . In some places","they lined up on the curbs . There were a few boos for the Governor , but many more cheers . In some places"
mgc0752,mg0752,boo,boos,73,5005045,2019,2010,MAG,ESPN,"responded with a mixture of boos and cheers , with the",boos,being perhaps more pronounced . # The crowd jeered Davis every,"responded with a mixture of boos and cheers , with the boos being perhaps more pronounced . # The crowd jeered Davis every"
mgc0753,mg0564,boo,boos,182,16593,1949,1940,FIC,Mov:SetUpThe,... and genn-el-men ... (crowd responds with waves of,boos,) PAN TO -- CLOSE SHOT -- announcer . He is a,... and genn-el-men ... (crowd responds with waves of boos ) PAN TO -- CLOSE SHOT -- announcer . He is a
mgc0754,mg0190,boo,booed,96,487021,1985,1980,MAG,Nation,"#accused of collaboration in July , after he was roundly",booed,for such comments at a funeral for fifteen black youths in,"#accused of collaboration in July , after he was roundly booed for such comments at a funeral for fifteen black youths in"
mgc0755,mg0046,boo,booed,179,303087,1939,1930,MAG,Time,"#Edward ("" Silo Charlie "" ) Coughlin , loudly",booed,"President Roosevelt ( "" Rosenfeld "" to Bund speakers ) . Ejected","#Edward ("" Silo Charlie "" ) Coughlin , loudly booed President Roosevelt ( "" Rosenfeld "" to Bund speakers ) . Ejected"
mgc0756,mg0430,boo,booing,36,10699,1982,1980,FIC,ColorPurple,bicycle around the stage for about five minutes . When the,booing,"became too much for him to bear , he screwed up his","bicycle around the stage for about five minutes . When the booing became too much for him to bear , he screwed up his"
mgc0757,mg1285,shoo,shoos,32,42334,1997,1990,FIC,ContempFic,"the parlor . The pale birds swoop . Madame grimaces ,",shoos,them away . More and more now every day . Code word,"the parlor . The pale birds swoop . Madame grimaces , shoos them away . More and more now every day . Code word"
mgc0758,mg1186,shoo,shooing,118,44838,1999,1990,FIC,FantasySciFi,"For some reason , he always chose to join Retsler in",shooing,the gulls away . And then holding watch over the ruined mass,"For some reason , he always chose to join Retsler in shooing the gulls away . And then holding watch over the ruined mass"
mgc0759,mg0111,boo,booed,287,247210,1962,1960,MAG,Time,"#meeting , from Boston to Tulsa . Rocky was ignominiously",booed,". # That was a mere four months ago . Today ,","#meeting , from Boston to Tulsa . Rocky was ignominiously booed . # That was a mere four months ago . Today ,"
mgc0760,mg0137,boo,booed,277,728161,1969,1960,NEWS,Chicago,"#in the somber expanse of the courtroom , leered and",booed,". There was even , in low voices , a grumbling from","#in the somber expanse of the courtroom , leered and booed . There was even , in low voices , a grumbling from"
mgc0761,mg0815,ooh,oohing,29,5262035,2011,2010,TV/MOV,Man Up,"different project that we can do together . ( All """,oohing,""" and "" aahing "" ) Not ... that . (under_breath","different project that we can do together . ( All "" oohing "" and "" aahing "" ) Not ... that . (under_breath"
mgc0762,mg1176,shoo,shooing,38,39734,1995,1990,FIC,SouthernRev,his summers there . He recalled sitting on her porch and,shooing,bluejays out of the fig tree that grew at one end .,his summers there . He recalled sitting on her porch and shooing bluejays out of the fig tree that grew at one end .
mgc0763,mg1069,shoo,shooed,83,4163271,2014,2010,FIC,AntiochRev,"had my new number . New phone in hand , I",shooed,"him off , "" Now leave . "" He kissed my cheek","had my new number . New phone in hand , I shooed him off , "" Now leave . "" He kissed my cheek"
mgc0764,mg1154,shoo,shooing,138,780156,1978,1970,FIC,RoadTamazunchale,"shepherd jerked to his feet and rushed at the animals ,",shooing,them up through the brush and trees . In seconds they were,"shepherd jerked to his feet and rushed at the animals , shooing them up through the brush and trees . In seconds they were"
mgc0765,mg0729,boo,boos,149,4116031,2011,2010,NEWS,USAToday,"a 16-14 lead on Alex Henery 's 21-yard field goal ,",boos,"rained down at Lincoln Financial Field . # "" That 's crazy","a 16-14 lead on Alex Henery 's 21-yard field goal , boos rained down at Lincoln Financial Field . # "" That 's crazy"
mgc0766,mg0428,boo,booing,66,294643,1980,1980,MAG,Time,become such a maladroit lover that he caught a peeping Tom,booing,"him . His wife "" cut me down to once a month","become such a maladroit lover that he caught a peeping Tom booing him . His wife "" cut me down to once a month"
mgc0767,mg0582,boo,boos,236,10339,1956,1950,FIC,LucyCrown,"vessel apart , but we greeted his conciliatory wavings with more",boos,". He went to T. Wallace , doubtless to ask him to","vessel apart , but we greeted his conciliatory wavings with more boos . He went to T. Wallace , doubtless to ask him to"
mgc0768,mg0087,boo,booed,227,714706,1952,1950,NEWS,NYT-Reg,"#primaries as recently as 1950 , but their argument was",booed,", and ignored in the final voting , With thirty-one contests","#primaries as recently as 1950 , but their argument was booed , and ignored in the final voting , With thirty-one contests"
mgc0769,mg1303,wow,wowed,30,10320,1954,1950,FIC,LoveIsEternal,"#, you damn ' dunderhead ) Want us to git",Wowed,"clear out o ' the river ? "" The sweating and oil-smeared","#, you damn ' dunderhead ) Want us to git Wowed clear out o ' the river ? "" The sweating and oil-smeared"
mgc0770,mg0723,boo,boos,240,776556,2006,2000,NF/ACAD,GameShadowsBarry,In park after park they were greeted with a cascade of,boos,. Many fans just stayed away . Attendance in 1995 was down,In park after park they were greeted with a cascade of boos . Many fans just stayed away . Attendance in 1995 was down
mgc0771,mg0979,shoo,shooed,197,10676,1981,1980,FIC,WorldWithoutEnd,"work . As the Americans left , the consul 's wife",shooed,them away and back to the screen . The twenty-four dollars stayed,"work . As the Americans left , the consul 's wife shooed them away and back to the screen . The twenty-four dollars stayed"
mgc0772,mg0690,boo,boos,193,16255,1989,1980,FIC,Mov:MajorLeague,the ball missing him by inches . The stadium explodes with,BOOS,", but as soon as Taylor picks himself up , the crowd","the ball missing him by inches . The stadium explodes with BOOS , but as soon as Taylor picks himself up , the crowd"
mgc0773,mg1235,shoo,shooing,76,4167026,2017,2010,FIC,FantasySciFi,"the hall , at the front door , Schnabel was still",shooing,Lennie and Anja out into the sundrenched yard . Lennie stepped,"the hall , at the front door , Schnabel was still shooing Lennie and Anja out into the sundrenched yard . Lennie stepped"
mgc0774,mg0212,boo,booed,191,25004,1993,1990,FIC,FarriersLane,#into the spirit of the thing right away . I,booed,the green knight and called him some awful names until a man,#into the spirit of the thing right away . I booed the green knight and called him some awful names until a man
mgc0775,mg0891,shoo,shooed,126,253655,1923,1920,MAG,Time,""" to protect their morals . "" The men were """,shooed,"off "" without having their names and addresses printed by the",""" to protect their morals . "" The men were "" shooed off "" without having their names and addresses printed by the"
mgc0776,mg1182,shoo,shooing,17,44260,1999,1990,FIC,Essence,"stepped around a fresh pile of horse droppings . Then ,",shooing,away a fat green-and-black fly with a quick fan of her,"stepped around a fresh pile of horse droppings . Then , shooing away a fat green-and-black fly with a quick fan of her"
mgc0777,mg0840,ooh,oohs,24,403644,1999,1990,MAG,Cosmopolitan,"Your Lover With Words (Bantam, 1996). Sometimes all it takes is",oohs,"and aahs to etch yourself into his memory forever. Maggie Gallagher, a 26-year-old","Your Lover With Words (Bantam, 1996). Sometimes all it takes is oohs and aahs to etch yourself into his memory forever. Maggie Gallagher, a 26-year-old"
mgc0778,mg0160,boo,booed,66,732680,1976,1970,NEWS,CSMonitor,# 19760825_3 txt Jimmy Carter Tuesday was loudly,booed,by delegates to the American Legion national convention as he,# 19760825_3 txt Jimmy Carter Tuesday was loudly booed by delegates to the American Legion national convention as he
mgc0779,mg1193,shoo,shooing,60,28320,2002,2000,FIC,GiftDragons,"reprehensible . People were always calling him "" babe "" and",shooing,"him away as being "" too small "" or "" too young","reprehensible . People were always calling him "" babe "" and shooing him away as being "" too small "" or "" too young"
